1564802868191990016,6.41603,-2.55673,-0.06197,0.13921,0.72872,-0.12553,0.65865,
1564802868591820032,6.47988,-2.58159,-0.06252,0.13989,0.72877,-0.12617,0.65834,
1564802869191569920,6.57104,-2.61992,-0.06272,0.14162,0.72839,-0.12779,0.65808,
1564802869791320064,6.66399,-2.65519,-0.06207,0.14182,0.72815,-0.12815,0.65823,
1564802870391079936,6.76651,-2.68850,-0.06207,0.14129,0.72840,-0.12730,0.65823,
1564802870990829824,6.86498,-2.72331,-0.06239,0.14094,0.72859,-0.12716,0.65812,
1564802871590579968,6.95852,-2.75618,-0.06141,0.14071,0.72849,-0.12706,0.65830,
1564802872190330112,7.04028,-2.78952,-0.06132,0.14139,0.72798,-0.12828,0.65848,
1564802872790080000,7.12408,-2.82371,-0.06050,0.14297,0.72733,-0.12980,0.65857,
1564802873389839872,7.22225,-2.86183,-0.05993,0.14384,0.72693,-0.13050,0.65868,
1564802873989590016,7.30869,-2.89489,-0.05969,0.14332,0.72695,-0.13070,0.65872,
1564802874789249792,7.39924,-2.92911,-0.05758,0.14295,0.72650,-0.13059,0.65932,
1564802875588920064,7.48479,-2.96304,-0.05684,0.14295,0.72606,-0.13101,0.65973,
1564802876388590080,7.58724,-3.00269,-0.05406,0.14437,0.72554,-0.13184,0.65982,
1564802876988339968,7.67433,-3.03650,-0.05280,0.14477,0.72519,-0.13209,0.66008,
1564802877588089856,7.76047,-3.07000,-0.05297,0.14494,0.72531,-0.13240,0.65983,
1564802878187849984,7.84425,-3.10328,-0.05252,0.14537,0.72492,-0.13295,0.66007,
1564802878787600128,7.91869,-3.13293,-0.05191,0.14604,0.72454,-0.13362,0.66020,
1564802879387350016,7.99116,-3.16311,-0.05176,0.14776,0.72416,-0.13525,0.65990,
1564802879987099904,8.06961,-3.19230,-0.05001,0.14875,0.72365,-0.13584,0.66012,
1564802880586850048,8.14643,-3.22335,-0.04943,0.14907,0.72344,-0.13617,0.66020,
1564802881186599936,8.21496,-3.24884,-0.04849,0.14926,0.72370,-0.13635,0.65984,
1564802881786360064,8.29087,-3.28071,-0.04785,0.14992,0.72339,-0.13700,0.65989,
1564802882586030080,8.38311,-3.31831,-0.04786,0.15123,0.72303,-0.13804,0.65978,
1564802883185779968,8.47250,-3.35813,-0.04884,0.15111,0.72329,-0.13883,0.65935,
1564802883985449984,8.56934,-3.40147,-0.04794,0.15102,0.72338,-0.13953,0.65912,
1564802884585200128,8.63959,-3.43125,-0.04778,0.15132,0.72345,-0.14003,0.65887,
1564802885384870144,8.72726,-3.46903,-0.04853,0.15115,0.72386,-0.14039,0.65839,
1564802885984620032,8.80594,-3.50218,-0.04809,0.15160,0.72371,-0.14096,0.65833,
1564802886584369920,8.88422,-3.53449,-0.04770,0.15192,0.72365,-0.14126,0.65826,
1564802887184120064,8.96627,-3.56951,-0.04936,0.15229,0.72400,-0.14204,0.65761,
1564802887783869952,9.04714,-3.60346,-0.04843,0.15251,0.72404,-0.14239,0.65744,
1564802888383620096,9.12654,-3.63737,-0.04941,0.15277,0.72424,-0.14268,0.65710,
1564802888983379968,9.20479,-3.67153,-0.05031,0.15318,0.72453,-0.14331,0.65654,
1564802889583129856,9.27947,-3.70352,-0.04933,0.15335,0.72485,-0.14319,0.65619,
1564802890182880000,9.35673,-3.73609,-0.05009,0.15327,0.72503,-0.14326,0.65598,
1564802890782629888,9.43011,-3.76404,-0.05163,0.15332,0.72538,-0.14300,0.65564,
1564802891382380032,9.51395,-3.79474,-0.05202,0.15292,0.72568,-0.14280,0.65544,
1564802891982130176,9.59977,-3.82606,-0.05385,0.15289,0.72580,-0.14210,0.65547,
1564802892581880064,9.69039,-3.86050,-0.05361,0.15130,0.72625,-0.14092,0.65560,
1564802893181639936,9.77335,-3.89359,-0.05381,0.14987,0.72627,-0.14050,0.65600,
1564802893781389824,9.85190,-3.92171,-0.05331,0.14908,0.72635,-0.13981,0.65624,
1564802894181220096,9.91217,-3.94336,-0.05323,0.14818,0.72636,-0.13947,0.65650,
1564802894581059840,9.97664,-3.96662,-0.05373,0.14770,0.72659,-0.13923,0.65640,
1564802894980890112,10.04519,-3.99239,-0.05509,0.14697,0.72670,-0.13914,0.65647,
1564802895380729856,10.11633,-4.01809,-0.05629,0.14654,0.72676,-0.13905,0.65652,
1564802895780560128,10.19139,-4.04312,-0.05757,0.14606,0.72714,-0.13861,0.65629,
1564802896180399872,10.26093,-4.06588,-0.05877,0.14606,0.72737,-0.13781,0.65621,
1564802896780150016,10.35940,-4.09687,-0.06000,0.14544,0.72760,-0.13655,0.65635,
1564802897179980032,10.43000,-4.12173,-0.06085,0.14463,0.72780,-0.13605,0.65641,
1564802897779730176,10.53485,-4.15597,-0.06143,0.14484,0.72796,-0.13509,0.65639,
1564802898179569920,10.60611,-4.18002,-0.06232,0.14516,0.72814,-0.13491,0.65616,
1564802898579399936,10.67655,-4.20466,-0.06299,0.14495,0.72839,-0.13445,0.65602,
1564802899179150080,10.78114,-4.24384,-0.06382,0.14531,0.72825,-0.13505,0.65597,
1564802899778899968,10.88159,-4.28057,-0.06483,0.14515,0.72812,-0.13454,0.65625,
1564802900178739968,10.95638,-4.30965,-0.06631,0.14499,0.72837,-0.13487,0.65594,
1564802900778490112,11.05337,-4.34658,-0.06682,0.14474,0.72873,-0.13499,0.65558,
1564802901378240000,11.14801,-4.38428,-0.06667,0.14472,0.72861,-0.13551,0.65561,
1564802901977989888,11.24354,-4.42477,-0.06709,0.14478,0.72827,-0.13600,0.65587,
1564802902577750016,11.34696,-4.46889,-0.06823,0.14478,0.72784,-0.13654,0.65624,
1564802903177499904,11.45703,-4.51530,-0.06954,0.14512,0.72780,-0.13680,0.65615,
1564802903777250048,11.56499,-4.55861,-0.07106,0.14593,0.72775,-0.13690,0.65600,
1564802904377000192,11.67576,-4.60381,-0.07306,0.14609,0.72821,-0.13703,0.65544,
1564802904976749824,11.79142,-4.65217,-0.07521,0.14706,0.72796,-0.13801,0.65529,
1564802905576499968,11.89719,-4.69273,-0.07557,0.14749,0.72790,-0.13799,0.65527,
1564802906176260096,12.00279,-4.73154,-0.07536,0.14679,0.72806,-0.13758,0.65533,
1564802906776009984,12.10894,-4.77189,-0.07674,0.14762,0.72781,-0.13786,0.65536,
1564802907575680000,12.24477,-4.82753,-0.07668,0.14679,0.72779,-0.13784,0.65557,
1564802908375340032,12.36682,-4.87803,-0.07853,0.14762,0.72695,-0.13896,0.65608,
1564802909175010048,12.49810,-4.93474,-0.08141,0.14777,0.72678,-0.13999,0.65602,
1564802909774759936,12.60467,-4.98172,-0.08513,0.14854,0.72681,-0.14051,0.65570,
1564802910374520064,12.70369,-5.02602,-0.08763,0.14932,0.72679,-0.14103,0.65543,
1564802911174190080,12.82578,-5.07806,-0.08800,0.14982,0.72644,-0.14123,0.65567,
1564802911773939968,12.92901,-5.12431,-0.09012,0.15034,0.72623,-0.14169,0.65567,
1564802912373689856,13.03448,-5.16909,-0.09076,0.15098,0.72589,-0.14201,0.65583,
1564802912973440000,13.12992,-5.20742,-0.09029,0.15173,0.72570,-0.14198,0.65588,
1564802913573189888,13.22467,-5.24802,-0.09103,0.15244,0.72535,-0.14259,0.65597,
1564802914172940032,13.31349,-5.28181,-0.08941,0.15335,0.72499,-0.14265,0.65615,
1564802914772700160,13.41372,-5.32758,-0.09050,0.15372,0.72497,-0.14320,0.65596,
1564802915372450048,13.49756,-5.36381,-0.08967,0.15365,0.72487,-0.14352,0.65601,
1564802915972199936,13.57716,-5.39703,-0.08786,0.15331,0.72478,-0.14417,0.65605,
1564802916571950080,13.66783,-5.43394,-0.08766,0.15326,0.72476,-0.14450,0.65602,
1564802917171699968,13.76233,-5.47174,-0.08683,0.15340,0.72443,-0.14456,0.65633,
1564802917771450112,13.85919,-5.50997,-0.08519,0.15417,0.72407,-0.14452,0.65655,
1564802918371200000,13.95147,-5.54815,-0.08386,0.15503,0.72394,-0.14510,0.65637,
1564802919170870016,14.05949,-5.59689,-0.08176,0.15566,0.72364,-0.14611,0.65633,
1564802919970540032,14.16393,-5.64903,-0.08065,0.15729,0.72305,-0.14808,0.65615,
1564802920770210048,14.26784,-5.69999,-0.08006,0.15939,0.72217,-0.14965,0.65625,
1564802921569880064,14.35938,-5.74508,-0.07730,0.16099,0.72193,-0.15103,0.65582,
1564802922369550080,14.44309,-5.78833,-0.07602,0.16323,0.72137,-0.15293,0.65543,
1564802923169220096,14.53605,-5.83671,-0.07625,0.16551,0.72074,-0.15439,0.65522,
1564802923968889856,14.63854,-5.89372,-0.07483,0.16709,0.72060,-0.15709,0.65433,
1564802924768549888,14.73290,-5.94702,-0.07620,0.16803,0.72030,-0.15878,0.65400,
1564802925568219904,14.83131,-6.00626,-0.07836,0.16900,0.71963,-0.16094,0.65397,
1564802926167980032,14.92090,-6.05456,-0.08134,0.16988,0.71925,-0.16183,0.65393,
1564802926967639808,15.04528,-6.12155,-0.08222,0.17280,0.71893,-0.16399,0.65298,
1564802927567399936,15.12753,-6.16774,-0.08438,0.17370,0.71900,-0.16465,0.65250,
1564802928367059968,15.23301,-6.22592,-0.08789,0.17449,0.71898,-0.16562,0.65207,
1564802928966820096,15.30911,-6.27053,-0.08833,0.17531,0.71880,-0.16699,0.65170,
1564802929766489856,15.40202,-6.32221,-0.08750,0.17580,0.71862,-0.16826,0.65144,
1564802930566149888,15.48685,-6.36737,-0.08651,0.17626,0.71855,-0.16910,0.65117,
1564802931365819904,15.57363,-6.41532,-0.08817,0.17641,0.71861,-0.16960,0.65093,
1564802932165489920,15.66986,-6.46767,-0.09017,0.17599,0.71907,-0.16934,0.65060,
1564802932765240064,15.75112,-6.50446,-0.08952,0.17542,0.71971,-0.16832,0.65032,
1564802933364999936,15.84354,-6.54948,-0.09141,0.17421,0.72028,-0.16771,0.65017,
1564802933964750080,15.93832,-6.59372,-0.09258,0.17311,0.72057,-0.16704,0.65032,
1564802934364579840,16.01181,-6.62631,-0.09457,0.17166,0.72108,-0.16624,0.65034,
1564802934764410112,16.08707,-6.65649,-0.09484,0.16999,0.72157,-0.16496,0.65056,
1564802935164249856,16.16409,-6.68838,-0.09627,0.16849,0.72188,-0.16375,0.65091,
1564802935564079872,16.23527,-6.71333,-0.09681,0.16708,0.72248,-0.16169,0.65113,
1564802935963920128,16.31176,-6.74038,-0.09812,0.16620,0.72313,-0.16008,0.65103,
1564802936363749888,16.38447,-6.76633,-0.09788,0.16572,0.72336,-0.15912,0.65113,
1564802936763590144,16.45512,-6.79262,-0.09896,0.16540,0.72369,-0.15820,0.65107,
1564802937163419904,16.53093,-6.82341,-0.10010,0.16546,0.72398,-0.15818,0.65073,
1564802937563260160,16.60807,-6.85185,-0.10043,0.16516,0.72442,-0.15742,0.65050,
1564802937963089920,16.67869,-6.88101,-0.10101,0.16575,0.72462,-0.15763,0.65009,
1564802938562840064,16.77670,-6.92343,-0.10223,0.16515,0.72497,-0.15728,0.64993,
1564802938962680064,16.84711,-6.95437,-0.10351,0.16421,0.72528,-0.15691,0.64991,
1564802939362510080,16.91183,-6.98080,-0.10474,0.16296,0.72554,-0.15552,0.65027,
1564802939762350080,16.98268,-7.00776,-0.10552,0.16087,0.72615,-0.15359,0.65056,
1564802940162179840,17.05764,-7.03847,-0.10621,0.15930,0.72662,-0.15254,0.65068,
1564802940562010112,17.12562,-7.06824,-0.10704,0.15959,0.72644,-0.15243,0.65083,
1564802940961849856,17.19213,-7.09765,-0.10718,0.15897,0.72621,-0.15185,0.65137,
1564802941361680128,17.26477,-7.12750,-0.10663,0.15760,0.72605,-0.15090,0.65211,
1564802941761519872,17.34153,-7.15635,-0.10588,0.15637,0.72589,-0.14957,0.65289,
1564802942161349888,17.41876,-7.18225,-0.10433,0.15559,0.72574,-0.14825,0.65354,
1564802942561189888,17.49787,-7.20955,-0.10292,0.15429,0.72613,-0.14696,0.65371,
1564802942961019904,17.57790,-7.23655,-0.10125,0.15361,0.72633,-0.14582,0.65390,
1564802943360860160,17.65502,-7.26000,-0.09940,0.15189,0.72655,-0.14355,0.65456,
1564802943760689920,17.72998,-7.28322,-0.09905,0.15060,0.72666,-0.14189,0.65510,
1564802944160520192,17.80231,-7.30467,-0.09851,0.14933,0.72654,-0.14034,0.65585,
1564802944560359936,17.87386,-7.32334,-0.09856,0.14827,0.72646,-0.13855,0.65657,
1564802944960189952,17.94696,-7.34625,-0.09854,0.14770,0.72638,-0.13734,0.65703,
1564802945360029952,18.01394,-7.36723,-0.09891,0.14725,0.72632,-0.13652,0.65738,
1564802945759859968,18.07962,-7.38862,-0.09875,0.14615,0.72620,-0.13568,0.65793,
1564802946159699968,18.14916,-7.41136,-0.09949,0.14501,0.72602,-0.13441,0.65864,
1564802946559529984,18.22352,-7.43451,-0.09962,0.14361,0.72600,-0.13316,0.65922,
1564802946959369984,18.29663,-7.45773,-0.09911,0.14213,0.72626,-0.13212,0.65946,
1564802947559119872,18.39398,-7.48887,-0.09628,0.14112,0.72641,-0.13090,0.65975,
1564802948158870016,18.48865,-7.52398,-0.09240,0.14040,0.72622,-0.13111,0.66008,
1564802948758619904,18.57386,-7.55578,-0.09105,0.14022,0.72603,-0.13133,0.66028,
1564802949358370048,18.66189,-7.58812,-0.08944,0.14028,0.72575,-0.13156,0.66053,
1564802949958120192,18.74824,-7.62008,-0.08843,0.14051,0.72563,-0.13170,0.66058,
1564802950557879808,18.82696,-7.65071,-0.08845,0.14091,0.72527,-0.13173,0.66089,
1564802951157629952,18.90595,-7.68240,-0.08736,0.14138,0.72498,-0.13209,0.66104,
1564802951757380096,18.98403,-7.71834,-0.08583,0.14340,0.72443,-0.13280,0.66106,
1564802952557050112,19.05927,-7.75147,-0.08400,0.14484,0.72401,-0.13319,0.66113,
1564802953356719872,19.15598,-7.79906,-0.08511,0.14583,0.72389,-0.13526,0.66062,
1564802954156389888,19.25122,-7.84285,-0.08734,0.14709,0.72393,-0.13683,0.65997,
1564802955155970048,19.37160,-7.89417,-0.08642,0.14670,0.72346,-0.13695,0.66055,
1564802955955640064,19.48883,-7.94297,-0.08719,0.14658,0.72364,-0.13712,0.66035,
1564802956555389952,19.58194,-7.97792,-0.08750,0.14694,0.72421,-0.13683,0.65970,
1564802957155139840,19.67290,-8.01518,-0.08622,0.14654,0.72422,-0.13717,0.65971,
1564802957754889984,19.77459,-8.05369,-0.08655,0.14641,0.72448,-0.13695,0.65949,
1564802958354650112,19.86636,-8.08216,-0.08535,0.14625,0.72475,-0.13613,0.65941,
1564802958954400000,19.96752,-8.11898,-0.08509,0.14642,0.72550,-0.13653,0.65846,
1564802959554150144,20.05890,-8.15365,-0.08496,0.14663,0.72584,-0.13642,0.65806,
1564802960353820160,20.17093,-8.19971,-0.08638,0.14705,0.72632,-0.13695,0.65732,
1564802960953569792,20.25700,-8.23287,-0.08569,0.14762,0.72674,-0.13683,0.65676,
1564802961753240064,20.33376,-8.26259,-0.08288,0.14844,0.72744,-0.13622,0.65593,
1564802962552910080,20.43971,-8.30463,-0.08388,0.14730,0.72744,-0.13580,0.65628,
1564802963352580096,20.55493,-8.35258,-0.08444,0.14659,0.72768,-0.13628,0.65606,
1564802964152240128,20.68261,-8.40278,-0.08699,0.14573,0.72779,-0.13603,0.65618,
1564802964752000000,20.76073,-8.43364,-0.09211,0.14549,0.72802,-0.13631,0.65593,
1564802965551670016,20.89047,-8.48555,-0.09389,0.14650,0.72736,-0.13554,0.65659,
1564802966151420160,20.97111,-8.51742,-0.09441,0.14643,0.72717,-0.13562,0.65681,
1564802966751169792,21.08310,-8.56274,-0.09433,0.14656,0.72678,-0.13487,0.65736,
1564802967550839808,21.21193,-8.61205,-0.09101,0.14724,0.72638,-0.13480,0.65766,
1564802968150589952,21.31293,-8.64648,-0.08959,0.14720,0.72628,-0.13366,0.65802,
1564802968750340096,21.41599,-8.68561,-0.08814,0.14642,0.72624,-0.13292,0.65838,
1564802969550009856,21.53814,-8.72794,-0.08475,0.14580,0.72629,-0.13154,0.65874,
1564802970149760000,21.63768,-8.76348,-0.08324,0.14543,0.72633,-0.13068,0.65896,
1564802971349260032,21.84505,-8.83927,-0.08438,0.14337,0.72639,-0.12955,0.65956,
1564802971949019904,21.96645,-8.88423,-0.08718,0.14184,0.72688,-0.12902,0.65945,
1564802972748689920,22.11279,-8.93513,-0.08661,0.14078,0.72725,-0.12823,0.65943,
1564802973348439808,22.21955,-8.97554,-0.08776,0.13960,0.72734,-0.12776,0.65966,
1564802973948189952,22.31493,-9.00692,-0.08779,0.13908,0.72749,-0.12693,0.65978,
1564802974547940096,22.40662,-9.03634,-0.08707,0.13891,0.72770,-0.12633,0.65970,
1564802975347610112,22.52965,-9.07901,-0.08890,0.13874,0.72816,-0.12509,0.65946,
1564802976147279872,22.64532,-9.12214,-0.09092,0.13848,0.72819,-0.12477,0.65954,
1564802976946949888,22.75132,-9.16122,-0.09088,0.13834,0.72822,-0.12448,0.65959,
1564802977746619904,22.84988,-9.19786,-0.09101,0.13845,0.72818,-0.12441,0.65963,
1564802978546289920,22.95444,-9.23919,-0.09136,0.13863,0.72811,-0.12470,0.65961,
1564802979146040064,23.04039,-9.27382,-0.08952,0.13887,0.72773,-0.12549,0.65983,
1564802979745789952,23.13284,-9.31436,-0.08772,0.13996,0.72697,-0.12702,0.66014,
1564802980345540096,23.23209,-9.35699,-0.08721,0.14066,0.72659,-0.12857,0.66012,
1564802980945289984,23.32982,-9.39976,-0.08658,0.14155,0.72597,-0.12987,0.66035,
1564802981545039872,23.42433,-9.44060,-0.08640,0.14206,0.72544,-0.13104,0.66059,
1564802982344710144,23.56251,-9.49818,-0.08704,0.14333,0.72525,-0.13194,0.66035,
1564802982944460032,23.66596,-9.54279,-0.08982,0.14393,0.72561,-0.13294,0.65963,
1564802983544219904,23.77250,-9.58575,-0.09182,0.14490,0.72583,-0.13306,0.65914,
1564802984143970048,23.86645,-9.62279,-0.09030,0.14545,0.72597,-0.13359,0.65876,
1564802984743719936,23.95464,-9.65867,-0.08935,0.14581,0.72606,-0.13416,0.65847,
1564802985543389952,24.05471,-9.70196,-0.08842,0.14663,0.72607,-0.13471,0.65817,
1564802986343059968,24.14969,-9.74608,-0.08872,0.14778,0.72596,-0.13577,0.65781,
1564802986942810112,24.22573,-9.78064,-0.08816,0.14918,0.72562,-0.13741,0.65752,
1564802987542560000,24.30787,-9.81839,-0.08856,0.14988,0.72526,-0.13805,0.65763,
1564802988142309888,24.39499,-9.85700,-0.08960,0.15002,0.72561,-0.13872,0.65707,
1564802988941979904,24.50858,-9.90741,-0.08934,0.15078,0.72582,-0.13965,0.65646,
1564802989541730048,24.59051,-9.94990,-0.08892,0.15121,0.72550,-0.14089,0.65646,
1564802990141479936,24.67694,-9.99311,-0.08938,0.15208,0.72518,-0.14215,0.65633,
1564802990741240064,24.76897,-10.03623,-0.08890,0.15384,0.72481,-0.14312,0.65613,
1564802991340989952,24.86266,-10.08630,-0.09105,0.15538,0.72436,-0.14463,0.65593,
1564802991940740096,24.96279,-10.13695,-0.09121,0.15694,0.72373,-0.14552,0.65605,
1564802992540489984,25.05249,-10.18573,-0.09287,0.15846,0.72341,-0.14730,0.65564,
1564802993140239872,25.13691,-10.22977,-0.09248,0.16042,0.72278,-0.14898,0.65548,
1564802993939909888,25.22822,-10.27457,-0.08971,0.16189,0.72230,-0.15042,0.65532,
1564802994739579904,25.31654,-10.31683,-0.08596,0.16272,0.72197,-0.15105,0.65533,
1564802995539249920,25.41285,-10.36333,-0.08785,0.16246,0.72161,-0.15102,0.65580,
1564802996139000064,25.49050,-10.40057,-0.09071,0.16247,0.72151,-0.15091,0.65594,
1564802996938669824,25.60153,-10.45817,-0.09342,0.16219,0.72158,-0.15157,0.65577,
1564802997738339840,25.71440,-10.51524,-0.09395,0.16235,0.72116,-0.15196,0.65610,
1564802998338089984,25.80749,-10.56070,-0.09349,0.16231,0.72105,-0.15212,0.65621,
1564802998937839872,25.90235,-10.60733,-0.09137,0.16252,0.72096,-0.15214,0.65625,
1564802999737509888,26.02173,-10.66088,-0.09098,0.16251,0.72099,-0.15180,0.65629,
1564803000337260032,26.10017,-10.69136,-0.09038,0.16298,0.72086,-0.15149,0.65639,
1564803001136930048,26.19985,-10.73221,-0.09049,0.16309,0.72082,-0.15115,0.65649,
1564803001936600064,26.30012,-10.77402,-0.08916,0.16255,0.72097,-0.14991,0.65674,
1564803002736269824,26.39005,-10.80834,-0.08685,0.16212,0.72157,-0.14844,0.65652,
1564803003535939840,26.48928,-10.84475,-0.08822,0.16104,0.72230,-0.14681,0.65635,
1564803004135689984,26.57626,-10.87973,-0.08900,0.15988,0.72331,-0.14653,0.65558,
1564803009733370112,26.64024,-10.91232,-0.09707,0.15847,0.72325,-0.14498,0.65633,
1564803010732960000,26.76031,-10.98386,-0.10403,0.15634,0.72371,-0.14409,0.65654,
1564803011532630016,26.85872,-11.02394,-0.10294,0.15509,0.72386,-0.14298,0.65691,
1564803012132379904,26.93642,-11.05203,-0.10215,0.15284,0.72390,-0.14166,0.65767,
1564803012932049920,27.04169,-11.08669,-0.09946,0.15127,0.72395,-0.13979,0.65839,
1564803013531800064,27.13577,-11.11763,-0.10095,0.15067,0.72420,-0.13804,0.65862,
1564803014131549952,27.22541,-11.15090,-0.09929,0.15033,0.72471,-0.13721,0.65831,
1564803014931219968,27.34691,-11.19082,-0.09927,0.15066,0.72497,-0.13662,0.65807,
1564803015530970112,27.42632,-11.22011,-0.10146,0.15033,0.72529,-0.13598,0.65792,
1564803016530560000,27.55042,-11.25910,-0.09867,0.15059,0.72557,-0.13538,0.65768,
1564803017330230016,27.65231,-11.29577,-0.09940,0.15040,0.72596,-0.13479,0.65741,
1564803018129900032,27.78056,-11.34535,-0.10086,0.14975,0.72682,-0.13346,0.65688,
1564803018729649920,27.89929,-11.38959,-0.10001,0.14872,0.72661,-0.13246,0.65755,
1564803019329400064,28.01908,-11.44065,-0.10290,0.14790,0.72668,-0.13264,0.65763,
