1564828946579969792,0.02600,-0.01358,0.01101,0.52984,0.48090,-0.51686,0.46996,0.00013,-0.00031,-0.00019,
1564828946779879936,0.02651,-0.01423,0.01176,0.53211,0.47829,-0.51916,0.46751,0.00084,-0.00104,0.00117,
1564828946979800064,0.02601,-0.01358,0.01099,0.53227,0.47807,-0.51937,0.46732,0.00003,-0.00018,-0.00008,
1564828947179719936,0.02601,-0.01352,0.01100,0.53237,0.47793,-0.51951,0.46720,0.00068,0.00010,-0.00022,
1564828947379640064,0.02628,-0.01333,0.01094,0.53189,0.47848,-0.51902,0.46774,0.00072,0.00038,-0.00022,
1564828947579549952,0.02666,-0.01362,0.01145,0.53464,0.47522,-0.52188,0.46473,0.00158,0.00004,0.00063,
1564828947779470080,0.02677,-0.01349,0.01108,0.53626,0.47330,-0.52358,0.46289,0.00104,0.00035,-0.00033,
1564828947979389952,0.02697,-0.01332,0.01105,0.53713,0.47228,-0.52446,0.46194,0.00121,0.00081,0.00018,
1564828948179310080,0.02645,-0.01345,0.01125,0.53857,0.47053,-0.52601,0.46028,0.00037,0.00022,0.00089,
1564828948379229952,0.02700,-0.01407,0.01216,0.54050,0.46822,-0.52798,0.45812,0.00050,-0.00037,0.00263,
1564828948579139840,0.02673,-0.01367,0.01156,0.53972,0.46914,-0.52722,0.45896,0.00018,-0.00011,0.00095,
1564828948779059968,0.02679,-0.01376,0.01144,0.53674,0.47276,-0.52407,0.46235,-0.00032,0.00014,-0.00015,
1564828948978980096,0.02675,-0.01369,0.01131,0.53377,0.47632,-0.52093,0.46566,-0.00043,0.00033,-0.00029,
1564828949178899968,0.02735,-0.01416,0.01196,0.53315,0.47706,-0.52022,0.46642,0.00055,0.00040,0.00067,
1564828949378809856,0.02701,-0.01374,0.01138,0.53173,0.47876,-0.51874,0.46793,0.00064,0.00064,0.00001,
1564828949578729984,0.02708,-0.01376,0.01140,0.53057,0.48014,-0.51750,0.46920,0.00032,0.00022,-0.00024,
1564828949778650112,0.02706,-0.01382,0.01144,0.53056,0.48014,-0.51753,0.46919,0.00012,-0.00023,0.00004,
1564828949978569984,0.02757,-0.01389,0.01244,0.53082,0.47995,-0.51761,0.46899,0.00035,0.00087,0.00124,
1564828950178489856,0.02733,-0.01359,0.01156,0.52989,0.48099,-0.51672,0.46997,-0.00029,0.00057,0.00018,
1564828950378400000,0.02722,-0.01370,0.01159,0.52936,0.48158,-0.51619,0.47054,-0.00054,0.00040,0.00022,
1564828950578320128,0.02757,-0.01392,0.01177,0.52931,0.48164,-0.51615,0.47058,-0.00042,0.00095,0.00020,
1564828950778240000,0.02914,-0.01504,0.01348,0.53006,0.48096,-0.51671,0.46982,0.00089,-0.00007,0.00273,
1564828950978159872,0.02798,-0.01427,0.01207,0.53010,0.48083,-0.51685,0.46975,0.00006,0.00021,0.00108,
1564828951178070016,0.02839,-0.01464,0.01239,0.53004,0.48093,-0.51674,0.46983,0.00012,0.00046,0.00029,
1564828951377989888,0.02881,-0.01486,0.01255,0.52992,0.48108,-0.51663,0.46994,0.00030,0.00040,-0.00012,
1564828951577910016,0.03039,-0.01599,0.01434,0.53043,0.48086,-0.51670,0.46950,0.00159,0.00013,0.00230,
1564828951777829888,0.02916,-0.01521,0.01274,0.52991,0.48140,-0.51626,0.47002,0.00029,0.00046,-0.00019,
1564828951977750016,0.02935,-0.01525,0.01265,0.52963,0.48169,-0.51603,0.47030,0.00060,0.00039,-0.00007,
1564828952177659904,0.02979,-0.01552,0.01290,0.52957,0.48170,-0.51601,0.47037,0.00019,0.00036,0.00050,
1564828952377580032,0.03148,-0.01678,0.01451,0.52877,0.48300,-0.51476,0.47132,0.00124,-0.00067,0.00220,
1564828952577500160,0.03020,-0.01592,0.01308,0.52851,0.48316,-0.51466,0.47155,0.00041,-0.00031,0.00027,
1564828952777420032,0.03022,-0.01595,0.01306,0.52859,0.48302,-0.51476,0.47149,0.00067,-0.00055,0.00020,
1564828952977339904,0.03043,-0.01612,0.01310,0.52865,0.48289,-0.51486,0.47145,0.00034,-0.00056,-0.00021,
1564828953177249792,0.03154,-0.01709,0.01378,0.52857,0.48306,-0.51466,0.47159,0.00151,-0.00129,0.00091,
1564828953377170176,0.03047,-0.01618,0.01308,0.52886,0.48265,-0.51507,0.47123,0.00009,-0.00016,-0.00002,
1564828953577090048,0.03073,-0.01651,0.01327,0.52900,0.48248,-0.51523,0.47107,0.00044,-0.00029,0.00030,
1564828953777009920,0.03140,-0.01721,0.01364,0.52901,0.48247,-0.51525,0.47105,0.00073,-0.00007,0.00052,
1564828953976919808,0.03310,-0.01897,0.01537,0.53123,0.48049,-0.51693,0.46873,0.00196,-0.00083,0.00222,
1564828954176840192,0.03235,-0.01789,0.01422,0.53088,0.48094,-0.51654,0.46909,0.00159,-0.00048,0.00123,
1564828954376760064,0.03318,-0.01853,0.01463,0.53073,0.48116,-0.51633,0.46926,0.00220,-0.00125,0.00122,
1564828954576679936,0.03400,-0.01925,0.01518,0.53063,0.48138,-0.51613,0.46937,0.00203,-0.00109,0.00146,
1564828954776599808,0.03572,-0.02129,0.01738,0.53198,0.48037,-0.51690,0.46803,0.00271,-0.00225,0.00269,
1564828954976509952,0.03528,-0.02039,0.01585,0.53178,0.48077,-0.51654,0.46824,0.00324,-0.00220,0.00107,
1564828955176430080,0.03549,-0.02068,0.01579,0.53162,0.48114,-0.51616,0.46847,0.00313,-0.00207,0.00119,
1564828955376349952,0.03490,-0.02011,0.01571,0.53147,0.48146,-0.51582,0.46868,0.00234,-0.00185,0.00158,
1564828955576270080,0.03540,-0.02045,0.01602,0.53150,0.48145,-0.51581,0.46867,0.00260,-0.00160,0.00146,
1564828955776189952,0.03633,-0.02140,0.01659,0.53115,0.48205,-0.51525,0.46907,0.00303,-0.00176,0.00171,
1564828955976099840,0.03638,-0.02130,0.01659,0.53084,0.48256,-0.51471,0.46948,0.00271,-0.00199,0.00174,
1564828956176019968,0.03690,-0.02142,0.01668,0.53024,0.48335,-0.51397,0.47015,0.00292,-0.00123,0.00173,
1564828956375940096,0.03875,-0.02290,0.01834,0.53044,0.48370,-0.51353,0.47006,0.00343,-0.00123,0.00321,
1564828956575859968,0.03900,-0.02295,0.01775,0.52872,0.48561,-0.51185,0.47186,0.00350,-0.00174,0.00219,
1564828956775769856,0.04020,-0.02370,0.01832,0.52764,0.48666,-0.51094,0.47297,0.00406,-0.00168,0.00233,
1564828956975689984,0.04060,-0.02395,0.01861,0.52723,0.48699,-0.51069,0.47336,0.00333,-0.00180,0.00240,
1564828957175610112,0.04249,-0.02569,0.02069,0.52939,0.48616,-0.51117,0.47128,0.00284,-0.00205,0.00421,
1564828957375529984,0.04212,-0.02512,0.01949,0.52686,0.48764,-0.51007,0.47377,0.00330,-0.00214,0.00204,
1564828957575449856,0.04105,-0.02457,0.01905,0.52681,0.48737,-0.51037,0.47378,0.00201,-0.00214,0.00126,
1564828957775360000,0.04067,-0.02451,0.01891,0.52622,0.48766,-0.51015,0.47437,0.00116,-0.00132,0.00085,
1564828957975280128,0.04301,-0.02656,0.02097,0.52474,0.49023,-0.50764,0.47605,0.00217,-0.00160,0.00287,
1564828958175200000,0.03985,-0.02393,0.01838,0.52359,0.49044,-0.50763,0.47711,0.00092,0.00005,0.00061,
1564828958375119872,0.03993,-0.02406,0.01842,0.52326,0.49051,-0.50760,0.47744,0.00060,0.00022,0.00041,
1564828958575040000,0.04006,-0.02428,0.01860,0.52274,0.49085,-0.50735,0.47792,0.00056,0.00048,0.00046,
1564828958774950144,0.04331,-0.02653,0.02102,0.51765,0.49716,-0.50137,0.48321,0.00257,-0.00089,0.00279,
1564828958974870016,0.04060,-0.02457,0.01871,0.51803,0.49598,-0.50263,0.48271,0.00113,-0.00029,0.00046,
1564828959174789888,0.04050,-0.02458,0.01859,0.51840,0.49519,-0.50342,0.48231,0.00120,-0.00039,0.00037,
1564828959374710016,0.04069,-0.02482,0.01881,0.51841,0.49487,-0.50375,0.48228,0.00178,-0.00057,0.00081,
1564828959574619904,0.04142,-0.02571,0.02013,0.51261,0.50102,-0.49794,0.48813,0.00166,-0.00150,0.00305,
1564828959774540032,0.04013,-0.02489,0.01894,0.51494,0.49801,-0.50089,0.48573,0.00104,-0.00164,0.00161,
1564828959974459904,0.04030,-0.02529,0.01912,0.51702,0.49558,-0.50319,0.48362,0.00069,-0.00182,0.00101,
1564828960174380032,0.04043,-0.02571,0.01936,0.51817,0.49430,-0.50439,0.48246,0.00052,-0.00152,0.00124,
1564828960374299904,0.04814,-0.04718,0.02409,0.54863,0.46202,-0.53272,0.44916,0.00779,-0.03007,0.00338,
1564828960574210048,0.04083,-0.02673,0.01983,0.54600,0.46407,-0.53081,0.45251,0.00049,-0.00161,0.00160,
1564828960774130176,0.04019,-0.02615,0.01954,0.53582,0.47523,-0.52147,0.46382,-0.00009,-0.00087,0.00065,
1564828960974050048,0.04043,-0.02676,0.01969,0.52858,0.48310,-0.51458,0.47163,0.00047,-0.00152,0.00026,
1564828961173969920,0.04140,-0.02878,0.02174,0.52539,0.48657,-0.51142,0.47503,0.00177,-0.00215,0.00231,
1564828961373879808,0.04053,-0.02662,0.01955,0.52237,0.48975,-0.50854,0.47818,0.00100,0.00010,0.00110,
1564828961573800192,0.04067,-0.02682,0.01978,0.52088,0.49132,-0.50711,0.47971,0.00072,0.00028,0.00130,
1564828961773720064,0.04085,-0.02722,0.02018,0.52000,0.49227,-0.50623,0.48062,0.00089,-0.00013,0.00154,
1564828961973639936,0.04198,-0.03036,0.02448,0.50602,0.50664,-0.49258,0.49459,0.00105,-0.00165,0.00492,
1564828962173559808,0.04143,-0.02839,0.02090,0.51069,0.50196,-0.49717,0.48995,0.00141,-0.00138,0.00200,
1564828962373469952,0.04167,-0.02882,0.02112,0.51479,0.49776,-0.50117,0.48585,0.00116,-0.00171,0.00193,
1564828962573390080,0.04183,-0.02930,0.02116,0.51901,0.49338,-0.50527,0.48157,0.00221,-0.00178,0.00184,
1564828962773309952,0.04320,-0.03251,0.02724,0.50543,0.50727,-0.49198,0.49515,0.00231,-0.00283,0.00612,
1564828962973229824,0.04355,-0.03068,0.02259,0.51095,0.50172,-0.49745,0.48964,0.00329,-0.00313,0.00260,
1564828963173139968,0.04413,-0.03130,0.02309,0.51300,0.49962,-0.49948,0.48757,0.00362,-0.00294,0.00282,
1564828963373060096,0.04485,-0.03153,0.02373,0.51781,0.49466,-0.50414,0.48274,0.00425,-0.00253,0.00264,
1564828963572979968,0.04615,-0.03300,0.02739,0.51093,0.50175,-0.49740,0.48967,0.00442,-0.00249,0.00535,
1564828963772900096,0.04720,-0.03320,0.02462,0.51328,0.49937,-0.49973,0.48729,0.00527,-0.00385,0.00279,
1564828963972819968,0.04794,-0.03363,0.02496,0.51566,0.49691,-0.50205,0.48489,0.00547,-0.00386,0.00272,
1564828964172729856,0.04659,-0.03261,0.02417,0.52082,0.49145,-0.50714,0.47962,0.00439,-0.00317,0.00245,
1564828964372649984,0.04703,-0.03289,0.02650,0.52115,0.49107,-0.50745,0.47932,0.00371,-0.00248,0.00417,
1564828964572570112,0.04781,-0.03364,0.02487,0.52697,0.48482,-0.51320,0.47316,0.00482,-0.00364,0.00300,
1564828964772489984,0.05018,-0.03483,0.02538,0.52930,0.48229,-0.51545,0.47068,0.00626,-0.00433,0.00309,
1564828964972409856,0.04824,-0.03133,0.02488,0.53353,0.47760,-0.51957,0.46614,0.00484,-0.00133,0.00355,
1564828965172320000,0.04663,-0.03219,0.03143,0.54796,0.46081,-0.53383,0.44991,0.00235,-0.00148,0.00772,
1564828965372240128,0.05695,-0.03967,0.02826,0.54752,0.46150,-0.53329,0.45038,0.00970,-0.00771,0.00462,
1564828965572160000,0.05789,-0.04087,0.02930,0.54949,0.45916,-0.53523,0.44806,0.00985,-0.00828,0.00436,
1564828965772079872,0.05518,-0.03982,0.02827,0.55146,0.45677,-0.53716,0.44578,0.00736,-0.00767,0.00323,
1564828965971990016,0.05100,-0.03293,0.03032,0.56437,0.44063,-0.54982,0.43016,0.00330,-0.00230,0.00533,
1564828966171910144,0.06580,-0.05201,0.03242,0.56486,0.44020,-0.55015,0.42952,0.01385,-0.01476,0.00392,
1564828966371830016,0.06887,-0.05600,0.03399,0.56748,0.43686,-0.55269,0.42621,0.01412,-0.01632,0.00449,
1564828966571749888,0.06034,-0.04532,0.03047,0.57353,0.42881,-0.55864,0.41845,0.00822,-0.00880,0.00268,
1564828966771670016,0.05299,-0.03973,0.03122,0.59299,0.40153,-0.57754,0.39190,0.00307,-0.00460,0.00423,
1564828966971579904,0.07232,-0.07286,0.03749,0.60638,0.38164,-0.59011,0.37205,0.01674,-0.02542,0.00561,
1564828967171500032,0.07786,-0.08843,0.03870,0.61467,0.36863,-0.59774,0.35915,0.02106,-0.03446,0.00624,
1564828967371419904,0.07074,-0.07063,0.03503,0.62777,0.34632,-0.61006,0.33732,0.01801,-0.02386,0.00499,
1564828967571340032,0.05684,-0.04318,0.03758,0.66305,0.27597,-0.64209,0.26819,0.00991,-0.00907,0.00845,
1564828967771249920,0.12451,-0.18308,0.04626,0.66076,0.28406,-0.63799,0.27508,0.06372,-0.10511,0.01033,
1564828967971170048,0.13694,-0.25003,0.05245,0.66669,0.27142,-0.64263,0.26246,0.06887,-0.14571,0.01330,
1564828968171089920,0.14669,-0.25031,0.05274,0.67322,0.25644,-0.64780,0.24772,0.07458,-0.14213,0.01411,
1564828968371010048,0.05731,-0.03537,0.05945,0.70711,0.15570,-0.67333,0.14958,0.01265,-0.01362,0.02233,
1564828968570929920,0.36473,-0.73271,0.08357,0.67642,0.26211,-0.64137,0.24980,0.23016,-0.46870,0.02938,
1564828968770839808,0.25277,-0.89532,0.09861,0.67750,0.25618,-0.64452,0.24485,0.12913,-0.53556,0.03581,
1564828968970760192,0.28189,-1.05505,0.12011,0.68570,0.23986,-0.64828,0.22808,0.14591,-0.60079,0.04497,
1564828969170680064,0.32366,-1.20903,0.13826,0.68643,0.24228,-0.64611,0.22947,0.16292,-0.66669,0.05321,
1564828969370599936,0.38355,-1.56673,0.14759,0.68465,0.24491,-0.64596,0.23241,0.19294,-0.81479,0.05344,
1564828969570509824,0.39916,-1.76609,0.15718,0.68479,0.24311,-0.64699,0.23099,0.18990,-0.87315,0.05513,
1564828969770440192,0.40210,-1.95372,0.16624,0.68847,0.23145,-0.65113,0.22015,0.18591,-0.91053,0.05629,
1564828969970350080,0.44294,-2.02861,0.16953,0.69166,0.21904,-0.65574,0.20890,0.19856,-0.87903,0.05403,
1564828970170269952,0.47521,-2.33461,0.18241,0.69163,0.22027,-0.65507,0.20982,0.22175,-0.97440,0.05699,
1564828970370189824,0.51472,-2.57561,0.19393,0.69111,0.22151,-0.65480,0.21103,0.23084,-1.03377,0.05895,
1564828970570099968,0.53791,-2.83006,0.20541,0.69219,0.21871,-0.65550,0.20824,0.23415,-1.09183,0.06099,
1564828970770020096,0.51982,-3.56171,0.25746,0.69258,0.22151,-0.65352,0.21017,0.23973,-1.39893,0.08059,
1564828970969939968,0.59361,-3.43329,0.25299,0.69457,0.21346,-0.65641,0.20281,0.24284,-1.26193,0.07528,
1564828971169859840,0.66930,-3.70063,0.26207,0.69366,0.21608,-0.65574,0.20529,0.27125,-1.30327,0.07469,
1564828971369779968,0.71398,-3.98847,0.27277,0.69336,0.21635,-0.65586,0.20563,0.27719,-1.35247,0.07522,
1564828971569690112,0.77104,-4.24385,0.28666,0.69309,0.21680,-0.65586,0.20608,0.28929,-1.38441,0.07687,
1564828971769609984,0.83988,-4.58805,0.31748,0.69259,0.21846,-0.65539,0.20750,0.30660,-1.47262,0.08543,
1564828971969530112,0.85543,-4.87741,0.31902,0.69380,0.21443,-0.65660,0.20382,0.30054,-1.49144,0.08187,
1564828972169449984,0.93818,-5.20538,0.33088,0.69274,0.21731,-0.65589,0.20662,0.32228,-1.53994,0.08198,
1564828972369359872,0.98150,-5.53959,0.34614,0.69325,0.21654,-0.65590,0.20571,0.32504,-1.58885,0.08481,
1564828972569280000,1.08006,-5.86330,0.36176,0.69184,0.21987,-0.65521,0.20907,0.34752,-1.63156,0.08596,
1564828972769200128,0.86730,-7.25975,0.41714,0.69121,0.22275,-0.65406,0.21170,0.27778,-2.10779,0.10273,
1564828972969120000,1.05160,-6.63017,0.40950,0.69691,0.20333,-0.65998,0.19340,0.31187,-1.75094,0.09600,
1564828973169039872,1.21290,-7.00995,0.41720,0.69464,0.21102,-0.65779,0.20064,0.37122,-1.80031,0.09297,
1564828973368950016,1.28475,-7.39141,0.43467,0.69398,0.21285,-0.65736,0.20240,0.37673,-1.84551,0.09442,
1564828973568870144,1.37928,-7.73999,0.44551,0.69311,0.21482,-0.65702,0.20438,0.39277,-1.87483,0.09383,
1564828973768790016,1.27677,-8.49532,0.52734,0.69585,0.21268,-0.65579,0.20124,0.34624,-2.08112,0.12098,
1564828973968709888,1.65082,-8.73875,0.51775,0.69049,0.22617,-0.65272,0.21454,0.45319,-2.07954,0.11090,
1564828974168620032,1.60315,-9.10371,0.52884,0.69272,0.21757,-0.65581,0.20667,0.40903,-2.08025,0.10891,
1564828974368540160,1.61411,-10.24459,0.51910,0.69015,0.22218,-0.65531,0.21188,0.41445,-2.36148,0.09898,
1564828974568460032,1.54798,-9.87850,0.54131,0.69715,0.19964,-0.66178,0.19022,0.36539,-2.09717,0.10236,
1564828974768379904,1.21902,-11.52868,0.62551,0.68953,0.22498,-0.65430,0.21406,0.20959,-2.67007,0.12564,
1564828974968300032,1.72025,-10.90892,0.60904,0.69685,0.20323,-0.66013,0.19321,0.39034,-2.25531,0.11690,
1564828975168209920,1.99280,-11.38861,0.62058,0.69361,0.21378,-0.65722,0.20316,0.48321,-2.30974,0.11407,
1564828975368130048,2.04710,-11.95072,0.64402,0.69332,0.21458,-0.65700,0.20400,0.47195,-2.38460,0.11605,
1564828975568049920,2.16715,-12.39290,0.65688,0.69256,0.21605,-0.65685,0.20550,0.48912,-2.40808,0.11524,
1564828975767970048,1.18461,-11.27032,0.72309,0.69034,0.21547,-0.65907,0.20646,0.00006,-1.90655,0.13157,
1564828975967879936,2.40138,-13.31159,0.67737,0.69218,0.21729,-0.65649,0.20665,0.52671,-2.43217,0.11014,
1564828976167800064,2.32876,-14.48766,0.73711,0.69174,0.21986,-0.65542,0.20877,0.48480,-2.74960,0.12552,
1564828976367719936,2.10327,-16.09726,0.75915,0.68984,0.22275,-0.65536,0.21215,0.39591,-3.18117,0.12705,
1564828976567640064,2.22224,-15.13369,0.79755,0.69920,0.19393,-0.66293,0.18450,0.37282,-2.67697,0.13742,
1564828976767559936,1.65541,-16.87175,0.89969,0.69193,0.21995,-0.65519,0.20875,0.10373,-3.25355,0.16983,
1564828976967469824,2.56396,-16.46540,0.88261,0.69674,0.20634,-0.65840,0.19617,0.38795,-2.92339,0.15578,
1564828977167390208,2.80975,-17.10896,0.88534,0.69331,0.21632,-0.65600,0.20541,0.41053,-3.02493,0.15464,
1564828977367310080,2.83446,-17.75452,0.91225,0.69328,0.21537,-0.65654,0.20476,0.33986,-3.11945,0.16174,
1564828977567229952,0.86022,-12.63294,0.81186,0.70190,0.16029,-0.67656,0.15461,-0.61842,-0.91490,0.11512,
1564828977767149824,3.14958,-18.14676,0.73174,0.69051,0.21436,-0.65963,0.20526,0.34522,-2.79619,0.08497,
1564828977967059968,3.05662,-19.13389,0.79316,0.68966,0.21637,-0.65899,0.20805,0.23129,-3.05478,0.10845,
1564828978166980096,1.85053,-21.74814,0.84645,0.69199,0.20774,-0.66208,0.19911,-0.23508,-3.87199,0.11837,
1564828978366899968,1.06967,-18.35643,0.87318,0.70160,0.16140,-0.67632,0.15588,-0.66196,-2.19195,0.12369,
1564828978566819840,2.53143,-21.19026,0.86223,0.69839,0.18662,-0.66719,0.17970,0.05998,-3.08740,0.11409,
1564828978766729984,2.93570,-22.08301,0.90901,0.69014,0.21410,-0.65979,0.20627,0.17784,-3.30985,0.12923,
1564828978966650112,2.85490,-23.23043,0.82239,0.68357,0.22437,-0.65936,0.21824,0.13618,-3.53546,0.07322,
1564828979166569984,1.52382,-26.05805,1.13304,0.69983,0.20320,-0.65763,0.19095,-0.36545,-4.50668,0.22392,
1564828979366489856,3.59765,-24.49113,1.14681,0.68358,0.24491,-0.64733,0.23172,0.42466,-3.65570,0.19685,
1564828979566409984,3.19238,-25.17097,1.15810,0.68817,0.22718,-0.65442,0.21574,0.22338,-3.64695,0.20217,
1564828979766319872,3.51666,-22.24789,1.22807,0.70262,0.18076,-0.66648,0.17165,0.32034,-2.14134,0.20760,
1564828979966240000,3.71008,-22.77845,1.22550,0.69641,0.20123,-0.66176,0.19129,0.39264,-2.23906,0.18409,
1564828980166160128,4.12264,-26.37817,1.12936,0.67240,0.26377,-0.64411,0.25184,0.54920,-3.54324,0.14162,
1564828980366080000,3.57863,-27.20350,1.15607,0.68004,0.24004,-0.65346,0.23004,0.26712,-3.58927,0.13591,
1564828980565989888,3.62816,-27.16485,1.15461,0.67881,0.24207,-0.65341,0.23168,0.27595,-3.32675,0.12928,
1564828980765910016,3.75503,-28.62874,1.17563,0.67779,0.24461,-0.65276,0.23381,0.29895,-3.63049,0.11850,
1564828980965830144,3.99321,-28.73086,1.77265,0.69538,0.22961,-0.64672,0.21324,0.40996,-3.57290,0.35955,
1564828981165750016,5.75284,-30.81260,1.60386,0.65409,0.31655,-0.61954,0.29687,1.04376,-4.24681,0.26285,
1564828981365669888,5.52581,-30.53756,1.48692,0.65577,0.30393,-0.62857,0.28721,0.84059,-3.81497,0.20784,
1564828981565579776,7.06666,-31.30911,1.26666,0.62261,0.36386,-0.60097,0.34468,1.34020,-3.82740,0.10187,
1564828981765500160,6.63157,-31.88961,1.32778,0.63541,0.34009,-0.61388,0.32207,1.09893,-3.80238,0.12007,
